From,To,Volume,Cost,Var,prob
816,814,652.0,0.685599858,0.027775234,1.0
816,815,0.0,1.069565234,0.076140367,1.0
816,819,294.0,1.574092772,0.39165986,1.0
817,93,0.0,3.0,0.005943168,1.0
817,805,74.0,2.220784645,0.393984662,1.0
817,815,0.0,2.086956522,0.131175616,1.0
817,818,79.0,1.360610361,0.15371491,1.0
818,95,30.0,3.400000254,0.392700205,1.0
818,817,74.0,1.36048066,3.09e-05,1.0
818,820,49.0,0.600046999,0.040832975,1.0
819,95,139.0,2.040000025,0.034533648,1.0
819,816,652.0,1.575026765,0.366377465,1.0
819,833,370.0,0.592614412,0.007358857,1.0
820,818,0.0,0.6,0.023043988,1.0
820,821,0.0,0.01,4.94e-06,1.0
820,822,49.0,0.01,1.02e-06,1.0
820,823,0.0,0.01,6.12e-07,1.0
821,801,133.0,5.898551023,2.77282119,1.0
821,820,0.0,0.01,1.39e-05,1.0
821,822,0.0,0.01,6.2e-08,1.0
821,823,0.0,0.01,2.06e-06,1.0
822,820,0.0,0.01,7.19e-06,1.0
822,821,133.0,0.01,8.06e-08,1.0
822,823,0.0,0.01,2.9e-07,1.0
822,832,49.0,1.898550872,0.308341127,1.0
823,820,0.0,0.01,3.22e-06,1.0
823,821,0.0,0.01,1.22e-05,1.0
823,822,0.0,0.01,6e-06,1.0
823,824,0.0,2.760000102,0.849989491,1.0
824,128,0.0,2.840000153,0.020055008,1.0
824,823,0.0,2.760000102,0.012640468,1.0
824,825,0.0,1.820000076,0.188457351,0.5297996639107192
825,129,0.0,3.400000254,1.052388225,1.0
825,824,0.0,1.820000076,0.208762556,1.0
825,826,0.0,1.980000051,0.000932062,0.9979811347599379
826,130,0.0,3.800000254,1.092781625,1.0
826,825,0.0,1.980000051,0.003254272,1.0
826,827,0.0,3.220000203,1.15801863,0.6229062806321959
827,141,0.0,2.000000127,0.547750575,1.0
827,826,0.0,3.220000203,0.480936656,1.0
828,141,264.0,2.000000127,0.225646973,0.797337210014863
828,829,46.0,1.636363637,0.191669628,1.0
829,130,0.0,3.800000254,1.766645232,1.0
829,828,264.0,1.636371726,6.55e-05,1.0
829,830,46.0,1.112727287,0.013379358,1.0
830,129,0.0,3.400000254,0.650653432,1.0
830,829,264.0,1.112732788,0.012048095,1.0
830,831,46.0,0.970909119,0.006841684,1.0
831,128,0.0,2.840000153,0.146132398,1.0
831,830,264.0,0.970913919,0.075894806,1.0
831,834,46.0,1.385454629,0.023621272,1.0
832,822,133.0,1.898550873,0.033026381,1.0
832,833,0.0,0.01,3.15e-06,1.0
832,834,38.0,0.01,1.03e-06,1.0
832,835,11.0,0.01,3.43e-06,0.5461111740909594
833,819,151.0,0.592592876,0.00158641,1.0
833,832,10.0,0.01,1.2e-06,1.0
833,834,194.0,0.01,1.59e-05,1.0
833,835,166.0,0.01,1.31e-05,1.0
834,831,264.0,1.385461478,0.251418786,0.7626815294388456
834,832,15.0,0.01,2.62e-06,1.0
834,833,6.0,0.01,4.72e-06,1.0
834,835,25.0,0.01,5.82e-06,1.0
835,489,202.0,1.681159582,0.017632014,1.0
835,832,108.0,0.01,1.21e-05,1.0
835,833,145.0,0.01,1.93e-06,1.0
835,834,32.0,0.01,5.89e-07,1.0
836,104,1688.974961,1.080000051,0.166219233,1.0
836,709,259.0,0.497204725,0.02175165,1.0
836,744,121.0,0.991407967,0.11530807,1.0
837,668,60.0,0.01,2.93e-06,0.7881973453382058
837,669,26.0,0.01,5.52e-07,1.0
837,682,1001.0,0.595535206,0.01704559,1.0
837,838,53.0,0.01,1.48e-05,1.0
838,633,84.66233964,0.991325398,0.019827107,1.0
838,668,55.0,0.01,2.36e-06,1.0
838,669,61.0,0.01,4.62e-07,1.0
838,837,383.0,0.01,1.18e-05,1.0
839,10,153.0,1.520000076,0.196080841,1.0
839,205,226.5210172,0.731692099,0.018886208,1.0
839,840,1186.907077,1.558618936,0.036607353,1.0
840,9,888.0,0.360000014,0.003331319,1.0
840,839,190.5210172,1.383706949,0.071894838,1.0
840,844,986.907077,1.379578678,0.268985094,0.8814608086190864
841,536,985.611858,1.361030732,0.122405251,1.0
841,842,2810.650611,0.01,9.7e-06,1.0
842,841,985.611858,0.01,1.52e-05,1.0
842,843,2810.650611,0.278742062,1.73e-07,1.0
843,842,985.611858,0.240914595,0.004461469,1.0
843,848,212.1181958,0.313553489,0.005877826,1.0
843,852,2598.532415,0.405108069,0.006086903,1.0
844,840,756.5210172,1.160083845,0.000940896,1.0
844,845,24.0,0.01,2.37e-06,1.0
844,846,690.9170282,0.01,1.24e-06,1.0
844,847,271.9900488,0.01,1.24e-05,1.0
845,535,931.388142,0.394059053,0.006403994,0.9988619574517809
845,846,328.0037685,0.01,2.83e-07,1.0
845,847,1259.507647,0.01,2.25e-06,1.0
846,844,419.7874652,0.01,8.29e-06,1.0
846,845,229.3781659,0.01,5.84e-07,1.0
846,887,834.9207968,0.281301216,0.005696721,1.0
847,844,336.733552,0.01,1.97e-06,1.0
847,845,678.0099761,0.01,1.46e-05,1.0
847,849,1362.976679,0.40074152,0.010618023,1.0
848,843,272.0,0.314262332,0.000635893,0.8970302749050122
848,849,68.62537584,0.01,5.35e-07,1.0
848,850,212.1181958,0.01,1.05e-07,1.0
849,847,846.2225109,0.383539859,0.008104489,1.0
849,848,0.0,0.01,1.51e-05,1.0
849,850,584.8130452,0.01,1.31e-06,1.0
849,851,778.1636334,0.01,5.97e-07,1.0
850,848,340.6253758,0.01,1.4e-05,0.9673773992027705
850,851,44.75163065,0.01,7.17e-06,1.0
850,888,796.931241,0.213342764,0.003703482,1.0
851,848,0.0,0.01,3.49e-06,1.0
851,849,777.5971351,0.01,2.39e-06,1.0
851,850,0.0,0.01,1.03e-08,1.0
851,852,778.1636334,0.211544047,0.000379536,1.0
852,843,713.611858,0.259504438,0.001624806,1.0
852,851,732.8455044,0.215020586,0.000343491,1.0
852,853,2299.209602,0.503262869,0.000178287,1.0
852,889,1077.486447,0.203968522,0.004508894,1.0
853,852,1446.457362,0.350543785,0.002542533,1.0
853,854,2299.209602,0.16775429,2.03e-05,1.0
854,1,895.6061748,0.780000019,0.001058126,1.0
854,853,1446.457362,0.116847928,0.001884999,1.0
854,855,1977.209602,0.177149531,0.000439961,0.7082208426932688
855,854,2020.063537,0.180794411,0.00062691,1.0
855,856,1699.588052,0.01,8.56e-08,1.0
855,857,447.1247684,0.01,2.6e-06,1.0
856,855,2189.566755,0.01,2.85e-07,1.0
856,858,1851.03024,0.234516919,0.006344263,1.0
857,856,589.4421885,0.01,2.97e-06,1.0
857,891,447.1247684,0.186665602,0.000258867,1.0
858,856,1751.566755,0.225383809,0.001486944,1.0
858,859,1851.03024,0.01,1.15e-06,1.0
858,860,0.0,0.01,6.9e-06,1.0
859,858,1751.566755,0.01,1.4e-06,1.0
859,860,0.0,0.01,2.38e-06,1.0
859,861,1851.03024,0.201014496,0.005408297,1.0
860,892,0.0,0.440000025,0.000211152,1.0
861,859,1751.566755,0.193186116,0.000799041,1.0
861,862,1851.03024,0.01,2.09e-09,1.0
862,861,1751.566755,0.01,1.13e-05,1.0
862,865,1851.03024,0.402028993,0.000756569,1.0
863,861,0.0,0.01,5.37e-07,1.0
863,862,0.0,0.01,1.04e-05,1.0
864,865,0.0,0.01,1.59e-05,1.0
864,866,421.4490187,0.01,1.12e-05,1.0
864,870,0.0,0.417391321,0.026596087,1.0
865,862,1751.566755,0.386372233,3.36e-05,1.0
865,866,1892.503599,0.01,1.23e-07,1.0
865,867,1179.450525,0.01,8.99e-06,0.6631925133472865
866,864,0.0,0.01,1.35e-05,1.0
866,865,1066.063537,0.01,2e-07,0.6487784918420967
866,867,328.5578115,0.01,7.01e-06,1.0
866,898,2313.952617,0.253785482,0.000155561,1.0
867,864,20.75806915,0.01,8.42e-06,1.0
867,865,1906.427101,0.01,2.63e-06,1.0
867,868,1508.008336,0.237626135,0.004874048,1.0
868,867,1927.18517,0.277020606,0.000141686,1.0
868,873,1789.167329,0.163348956,0.00169673,1.0
869,868,1109.76466,0.353650044,0.00803384,1.0
869,870,1010.084775,0.216964414,0.000245395,1.0
869,872,142.0,0.12042549,2.64e-05,0.7069263440645068
870,1,609.3938252,1.380000019,0.005433716,0.7362860276085972
870,864,400.6909495,0.423706235,0.023217425,0.9743233901400934
870,869,0.0,0.156521745,0.001815204,1.0
871,264,564.0,0.577946083,0.015003712,1.0
871,869,1868.455609,0.876025598,0.003139099,0.5574828272156174
872,147,142.0,1.560000038,0.021246307,0.8467459098955097
872,869,393.3938252,0.137717443,0.001983513,1.0
872,871,564.0,0.733780973,0.010080085,1.0
873,868,1098.579503,0.136394284,0.001804084,0.56280284326406
873,872,957.3938252,0.224830706,0.003184927,1.0
873,874,1353.167329,0.085682945,0.000276424,1.0
874,873,1619.973329,0.092204297,0.001265173,1.0
874,875,1158.741349,0.302760397,0.001812839,1.0
874,901,273.310888,0.249345235,0.004476022,1.0
875,874,1572.973329,0.333071253,0.004147571,1.0
875,876,765.8849084,0.01,3.21e-06,1.0
875,877,392.8564411,0.01,6.65e-06,1.0
876,875,1572.973329,0.01,1.01e-05,1.0
876,877,716.5952954,0.01,1.19e-05,1.0
876,878,765.8849084,0.29066078,0.000177068,1.0
877,903,1109.451736,0.158929578,0.000380012,1.0
878,876,2289.568624,0.458775908,0.0032571,1.0
878,879,409.0,0.01,2.73e-06,1.0
878,1048,356.8849084,0.01,2.89e-08,1.0
879,878,1894.983582,0.01,2.14e-06,1.0
879,881,641.0,0.315209324,0.002092319,1.0
879,1048,355.8974618,0.01,1.35e-07,1.0
880,878,356.5850418,0.01,1.44e-06,1.0
880,879,232.0,0.01,1.19e-06,1.0
880,1048,603.2176298,0.01,2.65e-06,1.0
881,879,2250.881044,0.489618252,0.018808239,0.945429304332891
881,882,318.0,0.01,1.39e-06,1.0
881,883,323.0,0.01,2.06e-06,1.0
882,881,1903.507948,0.01,2.48e-06,1.0
882,883,491.2197615,0.01,5.42e-06,1.0
882,884,903.0,0.373612815,0.000151793,1.0
883,881,347.3730964,0.01,1.09e-05,1.0
883,882,585.0,0.01,1.47e-06,1.0
883,905,814.2197615,0.163382039,0.002257018,1.0
884,882,2394.727709,0.621158643,0.053778309,1.0
884,885,903.0,0.01,7.07e-06,1.0
884,886,0.0,0.01,5.15e-06,1.0
885,355,903.0,0.385399233,0.007540731,1.0
885,884,2394.727709,0.01,8.24e-06,1.0
885,886,425.0875442,0.01,3.42e-08,1.0
886,885,0.0,0.01,1.61e-06,1.0
886,906,425.0875442,0.189565252,0.001264308,1.0
887,846,465.1656311,0.240774029,0.004376029,1.0
887,944,834.9207968,0.187534148,9.31e-06,0.8100022440395083
888,559,851.931241,0.189805026,0.000177634,1.0
888,850,385.3770065,0.185018881,0.004915493,1.0
888,887,465.1656311,0.347784711,0.01056277,1.0
889,888,621.2121985,0.195449024,0.000224226,1.0
889,943,1077.486447,0.174830156,0.0001814,1.0
890,853,0.0,0.280000019,0.004712488,1.0
890,889,621.2121985,0.362976743,0.003960413,1.0
891,857,589.4421885,0.193291713,0.004892474,0.9246569788296368
891,890,621.2121985,0.262486635,0.004295784,0.5973882996837778
891,941,409.1247684,0.159069132,0.002681463,1.0
892,891,607.5426376,0.183655762,4.1e-05,1.0
892,940,0.0,0.2,0.003884419,1.0
893,2,1100.0,0.420000029,0.020421813,1.0
893,892,607.5426376,0.07870961,1.09e-05,1.0
894,863,0.0,0.560000038,0.03389074,1.0
894,893,1707.542638,0.095028795,8.28e-07,1.0
895,894,1707.542638,0.316762637,0.00105399,1.0
895,937,1445.621423,0.173161949,0.000619421,1.0
896,895,1187.320483,0.212621345,4.79e-05,1.0
896,914,150.5578115,0.32011124,0.008454406,1.0
896,915,361.2603399,0.265941754,0.001806493,1.0
897,896,1548.580823,0.221771135,0.000712439,0.785270135686702
898,866,1394.621349,0.173021284,0.001036805,1.0
898,897,1320.881763,0.01,3.68e-06,1.0
898,899,993.0708548,0.01,8.71e-06,1.0
899,898,1394.621349,0.01,1.73e-06,0.6315857675233187
899,914,993.0708548,0.161542224,0.00129434,0.5179486880630617
900,897,227.6990599,0.01,1.05e-05,1.0
900,898,0.0,0.01,4.16e-06,1.0
900,899,0.0,0.01,1.27e-07,0.698395263340406
901,874,125.8849084,0.24054761,0.005402144,1.0
901,900,227.6990599,0.602715912,0.006316719,1.0
901,913,273.310888,0.249345235,0.00126918,1.0
902,4,0.0,1.680000114,0.011458499,1.0
902,901,227.6990599,0.163193808,0.001054519,1.0
903,902,227.6990599,0.285589173,0.001162596,1.0
903,912,1152.759042,0.159378906,0.001421286,1.0
904,880,1191.802672,0.159837423,0.003978415,1.0
904,903,271.0063656,0.456610164,0.020125805,1.0
905,883,932.3730964,0.167550707,4.52e-05,1.0
905,904,303.2186037,0.507331536,0.006779496,1.0
905,909,989.0194373,0.085041265,0.001109706,1.0
906,886,0.0,0.156521745,0.000175376,1.0
906,905,179.1069815,0.60497543,0.053647201,1.0
906,907,245.9805627,0.161382031,0.001535806,1.0
907,906,0.0,0.156521745,3.87e-05,1.0
907,926,245.9805627,0.161382031,0.000112394,1.0
908,907,0.0,0.640000025,0.016476617,1.0
908,909,1197.585335,0.091517295,7.97e-05,1.0
908,924,1360.320377,0.197953963,0.002439443,1.0
909,3,1262.0,0.6,0.004788587,1.0
909,905,1231.284394,0.092870994,0.001350987,1.0
909,908,1360.320377,0.098976982,0.000829196,1.0
910,908,0.0,0.480000019,0.014861691,1.0
910,911,1159.590433,0.079727672,0.000104571,1.0
911,3,0.0,2.040000153,0.121979945,0.5371731871151741
911,904,1159.590433,0.079727672,0.000274441,1.0
912,910,0.0,0.440000025,0.005239947,1.0
912,920,1152.759042,0.079689453,0.000756923,1.0
913,901,125.8849084,0.24054761,9.69e-05,0.8062853984487169
913,912,0.0,0.440000025,0.012682816,1.0
913,917,314.1493912,0.255556792,0.000108685,1.0
914,899,1394.621349,0.173021284,0.000923697,1.0
914,913,40.83850314,0.560020799,0.007598803,1.0
914,916,952.2323516,0.16085531,0.000687834,1.0
915,895,1965.843578,0.246701535,0.005668889,1.0
915,896,150.5578115,0.24105421,0.007139445,1.0
915,934,463.2603399,0.080229497,0.000192661,1.0
916,914,1244.063537,0.16757869,0.004151871,1.0
916,915,1797.329151,0.294980505,0.000786638,1.0
916,951,952.2323516,0.348519833,3.26e-05,1.0
917,4,855.1589928,0.54000001,0.023477769,1.0
917,913,125.8849084,0.24054761,0.001883595,1.0
917,918,290.0,0.125804464,0.0006367,0.6879258771845134
918,916,1671.30094,0.406529961,9.1e-05,1.0
918,917,541.0096016,0.176860022,0.002893749,1.0
918,933,0.0,0.24000001,3.58e-05,1.0
919,4,623.0,0.9,0.002921025,1.0
919,918,1381.30094,0.201221639,0.004908782,1.0
920,4,330.8410072,0.6,0.004474827,1.0
920,921,1016.033126,0.105431367,0.001249594,1.0
921,919,2004.30094,0.143544777,0.000141316,1.0
921,931,1078.330041,0.158642121,0.000924076,1.0
922,910,1159.590433,0.159455344,0.001518873,1.0
922,921,2066.597855,0.406950976,3.73e-05,1.0
923,3,0.0,1.320000076,0.259669233,1.0
923,922,2465.073197,0.231601544,0.005405052,1.0
924,908,1197.585335,0.183034591,0.003346386,1.0
924,923,2465.073197,0.324242184,0.003292775,1.0
924,928,1175.954219,0.181394281,0.003048053,1.0
925,924,2707.292374,0.32062126,0.001123467,1.0
925,926,0.0,0.280000019,0.01041966,1.0
926,907,0.0,0.156521745,0.000420959,1.0
926,925,221.2316971,0.343562319,0.003296152,1.0
926,957,24.74886563,0.339133816,0.003226356,1.0
927,358,1071.12622,0.629491554,0.003494931,1.0
927,956,0.0,0.24000001,0.005018426,1.0
928,924,771.0,0.162188668,0.000297229,1.0
928,927,1071.12622,0.366421857,0.002523905,1.0
928,955,1070.954219,0.174444198,0.002046436,1.0
929,3,0.0,1.500000095,0.24218506,1.0
929,928,1087.12622,0.087705262,0.000492549,1.0
930,922,761.1150916,0.156968792,6.99e-05,0.6175014971929441
930,929,1087.12622,0.2338807,0.00251471,1.0
931,930,1372.241311,0.365273625,0.010734225,1.0
931,953,867.3585088,0.15674339,4.06e-07,1.0
932,4,0.0,1.080000019,0.116172489,1.0
932,931,1161.269779,0.19274281,0.00078157,0.5330317219077951
933,918,541.0096016,0.353720043,0.000167288,1.0
933,932,1161.269779,0.110138745,0.000223411,1.0
933,952,0.0,0.24000001,0.006165589,1.0
934,2,0.0,1.320000076,0.00062812,0.7490903536602513
934,915,421.0722386,0.079669725,0.000217376,1.0
934,935,463.2603399,0.080229497,0.000109848,1.0
935,933,1321.27938,0.623978548,0.058862868,1.0
935,934,421.0722386,0.079669725,0.000351332,0.6313550331898976
935,950,651.2603399,0.169508725,0.000404971,1.0
936,935,1500.837192,0.148216845,0.002875812,1.0
937,936,872.1435589,0.159707101,2.69e-05,1.0
937,948,1660.871371,0.313738179,0.003771204,1.0
938,2,765.0,0.420000029,0.000169304,1.0
938,937,1087.393507,0.136184366,8.56e-07,0.9565582403073213
939,894,0.0,0.2,0.003431763,1.0
939,938,1838.393507,0.16663274,3.79e-05,1.0
940,939,1721.393507,0.222857189,0.00280767,1.0
940,946,0.0,0.4,0.022736398,1.0
941,891,565.1117493,0.164421307,0.000900592,1.0
941,940,1721.393507,0.222857189,0.00154493,1.0
941,945,849.3219833,0.31574869,1.45e-06,0.9982234592984909
942,890,0.0,0.24000001,0.001313097,1.0
942,941,2003.590722,0.35874032,6.86e-05,1.0
943,942,2003.590722,0.466362427,0.00054447,1.0
944,559,834.9207968,0.345053946,0.017592801,1.0
945,941,723.1117493,0.292102109,0.008404698,1.0
945,969,849.3219833,0.31574869,0.002645619,1.0
946,945,0.0,0.280000019,0.000670012,1.0
946,968,0.0,0.4,0.019060596,1.0
947,939,117.0,0.400698203,0.016533095,1.0
947,946,0.0,0.24000001,0.001208522,1.0
948,947,117.0,0.400698203,0.004687572,1.0
948,966,1660.871371,0.256694864,0.007703037,1.0
949,936,628.6936328,0.303843319,0.005104539,1.0
949,948,117.0,0.240095006,0.000422374,1.0
950,935,429.514427,0.159542407,0.001092813,1.0
950,949,0.0,0.440000025,0.018347142,1.0
950,964,651.2603399,0.169508725,8.6e-05,1.0
951,916,1370.091748,0.372724411,0.022013691,1.0
951,950,0.0,0.440000025,0.007209636,1.0
951,963,952.2323516,0.16839598,0.004494528,1.0
952,933,381.0,0.271517607,0.002449511,1.0
952,951,0.0,0.4,0.004143342,1.0
952,962,0.0,0.24000001,0.000682711,1.0
953,952,0.0,0.440000025,0.001699472,1.0
953,961,997.0615938,0.156934882,0.002991041,1.0
954,930,476.0,0.156576639,0.000398618,1.0
954,953,129.703085,0.441119965,4.09e-05,1.0
955,928,650.0,0.159637562,0.000158323,1.0
955,954,129.703085,0.481221771,0.004295161,1.0
955,959,941.2511344,0.167923075,0.002985496,1.0
956,927,0.0,0.24000001,0.000819805,1.0
956,955,0.0,0.520000013,0.004366313,1.0
957,926,0.0,0.339130443,0.011260533,1.0
957,956,0.0,0.280000019,0.011075494,1.0
957,958,24.74886563,0.156523302,0.000797149,1.0
958,957,0.0,0.156521745,0.000980637,1.0
958,987,24.74886563,0.156523302,0.001048892,1.0
959,955,650.0,0.159637562,6.71e-05,1.0
959,958,0.0,0.840000025,0.107421094,1.0
959,986,941.2511344,0.167923075,0.000381596,1.0
960,954,476.0,0.156576639,0.0030836,1.0
960,959,0.0,0.480000019,0.01658494,1.0
961,960,0.0,0.440000025,0.006785248,1.0
961,984,997.0615938,0.15801577,0.003549412,1.0
962,952,381.0,0.271517607,0.010210081,1.0
962,961,0.0,0.440000025,0.001171252,1.0
962,983,0.0,0.24000001,0.008336387,1.0
963,951,1370.091748,0.172026654,0.000610689,1.0
963,962,313.8431693,0.383252045,0.003292707,0.7717349760792522
963,982,1003.232352,0.170777717,0.000170192,1.0
964,950,429.514427,0.159542407,0.001956449,1.0
964,963,51.0,0.480040148,0.006922648,1.0
964,981,642.2603399,0.168890696,0.00187886,1.0
965,949,745.6936328,0.23852846,0.006898692,1.0
965,1044,42.0,0.320013158,0.004143254,1.0
966,965,0.0,0.280000019,0.007302988,1.0
966,973,1660.871371,0.199651571,0.005703839,1.0
967,947,0.0,0.4,0.018018393,1.0
967,966,0.0,0.4,0.000242311,1.0
968,967,0.0,0.24000001,0.000493367,0.6810757794689765
968,971,0.0,0.280000019,0.010930278,1.0
969,945,723.1117493,0.292102109,0.000157185,0.8507034625751928
969,968,0.0,0.280000019,0.012345538,1.0
969,970,849.3219833,0.126299481,0.000757244,1.0
970,7,245.0,0.960000038,0.035785699,1.0
970,969,723.1117493,0.116840848,0.001750556,1.0
970,975,876.4762835,0.161073207,0.00011114,1.0
971,7,0.0,0.780000019,0.026013042,1.0
971,976,81.84569978,0.080037767,6.62e-05,1.0
972,7,0.0,0.720000029,0.031593275,1.0
972,967,0.0,0.080000003,0.001014838,1.0
973,7,283.0,0.9,0.129466885,1.0
973,978,1571.871371,0.055981041,4.41e-05,1.0
974,7,272.0,1.080000019,0.048239011,1.0
974,965,787.6936328,0.079855872,8.38e-05,0.958719348233823
975,560,876.4762835,0.322146414,0.006756515,1.0
975,970,686.1117493,0.143426116,8.73e-05,1.0
976,561,81.84569978,0.40018882,0.002843273,1.0
977,972,0.0,0.280000019,2.3e-05,1.0
978,563,1571.871371,0.279905194,0.004435273,1.0
979,974,922.6936328,0.217319531,0.001714058,1.0
980,979,6.0,0.280000028,0.006086708,1.0
980,997,144.8836536,0.251574876,0.003673859,1.0
981,964,429.514427,0.159542407,0.003330244,1.0
981,980,150.8836536,0.723187733,0.001097495,1.0
981,996,497.3766863,0.161572091,3.44e-05,1.0
982,963,1683.934917,0.188460971,0.001122835,1.0
982,981,0.0,0.520000013,0.012354944,1.0
982,994,1003.232352,0.170777717,3.54e-05,1.0
983,962,67.15683075,0.240054941,0.007027452,1.0
983,982,0.0,0.320000013,0.000388792,1.0
983,993,0.0,0.24000001,5.97e-06,1.0
984,983,0.0,0.440000025,0.001607295,1.0
984,992,997.0615938,0.079007885,0.000351172,1.0
985,960,476.0,0.156576639,0.000648208,1.0
985,984,0.0,0.440000025,0.007004626,0.7693738496962227
986,959,650.0,0.159637562,3.53e-05,1.0
986,985,181.0,0.484136496,0.030177744,0.8423450936649437
986,989,941.2511344,0.167923075,0.001996761,0.8722536944395478
987,958,0.0,0.156521745,0.000357742,1.0
987,986,0.0,0.880000051,0.004524009,1.0
987,988,24.74886563,0.156523302,0.001937677,1.0
988,987,0.0,0.156521745,0.00090775,1.0
988,1045,24.74886563,0.547831551,0.00434102,0.6250179316873592
989,986,831.0,0.163890332,0.003477268,1.0
989,988,0.0,0.960000038,0.096540051,1.0
989,1009,941.2511344,0.307858977,1.98e-05,1.0
990,985,295.0,0.156528218,0.000147776,0.7583318615201762
990,989,0.0,0.480000019,0.005931796,1.0
991,990,0.0,0.440000025,0.00443142,1.0
991,1006,561.0615938,0.156553391,0.00074488,1.0
992,6,436.0,0.420000029,0.005114948,1.0
992,991,561.0615938,0.078318092,0.00013912,1.0
993,983,67.15683075,0.240054941,1.73e-05,1.0
993,991,0.0,0.440000025,0.000290465,1.0
993,1004,0.0,0.24000001,0.001149384,1.0
994,982,1683.934917,0.188460971,0.000269972,1.0
994,993,67.15683075,0.280064106,0.005783577,1.0
994,1002,1003.232352,0.170777717,0.002685616,1.0
995,994,0.0,0.560000038,0.013234045,1.0
995,996,411.2158172,0.079557522,1.17e-05,1.0
995,999,201.3766863,0.156734296,0.002534003,1.0
996,8,413.7013901,0.54000001,0.032210895,1.0
996,981,435.514427,0.159692859,0.00230374,1.0
996,995,201.3766863,0.078367148,0.000427572,1.0
997,617,144.8836536,0.281068615,0.004075365,1.0
997,980,0.0,0.24000001,0.002367377,1.0
997,995,0.0,0.720000013,0.012584114,1.0
998,979,916.6936328,0.108535883,0.000123144,1.0
998,997,0.0,0.440000025,0.012520575,1.0
999,995,411.2158172,0.159115044,0.002284949,1.0
999,1013,201.3766863,0.261223816,0.005742191,1.0
1000,999,117.7013901,0.601070465,0.037394572,1.0
1001,1002,1868.793138,0.01,1.03e-05,1.0
1001,1015,1003.232352,0.170777717,0.001805548,1.0
1002,994,1751.091748,0.19315129,0.0051005,1.0
1002,1000,117.7013901,0.01,2.76e-06,1.0
1002,1001,1003.232352,0.01,8.45e-06,0.7661219112478851
1003,1000,0.0,0.01,6.89e-06,1.0
1003,1002,0.0,0.01,5.24e-06,1.0
1004,993,0.0,0.24000001,0.006683317,1.0
1004,1003,0.0,0.24000001,0.001714892,1.0
1005,1004,0.0,0.440000025,0.00380045,1.0
1006,1005,0.0,0.01,4.68e-06,1.0
1006,1051,561.0615938,0.01,1.39e-07,0.8605757366279041
1007,1008,295.0,0.078264109,0.000686597,1.0
1007,1052,0.0,0.4,0.000616421,1.0
1008,6,0.0,1.620000076,0.287199538,1.0
1008,990,295.0,0.104352145,5.93e-05,1.0
1009,5,508.0,0.6,0.015274014,1.0
1009,989,831.0,0.300465614,0.008049867,1.0
1009,1026,1135.251134,0.297510456,0.002734931,1.0
1010,5,0.0,2.280000114,0.021044229,1.0
1010,1007,295.0,0.130436274,3.56e-06,1.0
1011,362,1019.521346,0.312262134,0.010922383,1.0
1011,1045,0.0,0.01,7.71e-06,1.0
1011,1046,2277.007141,0.01,6.02e-06,1.0
1012,8,665.2986099,0.780000019,0.0281368,0.5958568423653119
1012,617,1000.473336,0.469787817,0.012411788,1.0
1012,1013,1282.003601,0.123092907,6.41e-05,1.0
1013,618,771.7313409,0.930311182,0.10841349,0.7494334912889006
1013,999,293.514427,0.262195748,0.001387669,1.0
1013,1012,1427.771946,0.13467751,0.001395303,1.0
1013,1014,1304.003601,0.544705593,0.024964006,1.0
1014,1013,1647.126601,0.687594057,0.040546718,1.0
1014,1016,1246.521346,0.01,1.72e-07,1.0
1014,1017,57.4822556,0.01,3.04e-06,0.6526286244035135
1015,1001,1868.793138,0.202528546,0.002783804,1.0
1015,1016,0.0,0.01,1.11e-05,1.0
1015,1017,1040.232352,0.01,4.18e-06,0.607782890421664
1016,1014,1647.126601,0.01,1.33e-05,1.0
1016,1015,190.7013901,0.01,1.43e-05,1.0
1016,1018,1639.521346,0.187056779,0.000772925,0.5223501138963118
1017,623,1097.714607,0.476453471,0.00191487,1.0
1017,1014,0.0,0.01,4.68e-06,1.0
1017,1015,1715.091748,0.01,6.55e-06,1.0
1017,1016,393.0,0.01,4.81e-08,1.0
1018,6,918.0,0.660000038,0.057801234,1.0
1018,1016,1837.827991,0.233231252,0.005793103,1.0
1018,1019,1008.521346,0.209275369,0.003423244,1.0
1019,1018,1974.827991,0.220370659,0.005946548,1.0
1019,1020,146.0,0.182610703,0.000174962,1.0
1019,1021,1008.521346,0.27690984,0.000215411,1.0
1020,623,146.0,0.443483139,0.000274288,1.0
1020,1023,250.0,0.41744175,0.00780449,1.0
1021,1019,1559.766397,0.373432066,0.002707658,0.8511567540535602
1021,1024,1008.521346,0.01,6.21e-06,1.0
1022,1010,295.0,0.130436274,2.06e-05,1.0
1023,1021,0.0,0.01,4.85e-06,1.0
1023,1022,250.0,0.01,1.13e-10,1.0
1023,1024,0.0,0.01,9.32e-06,1.0
1024,1021,1559.766397,0.01,8.99e-06,1.0
1024,1022,45.0,0.01,8.88e-06,1.0
1024,1025,1008.521346,0.368886109,4.54e-05,1.0
1025,1024,1604.766397,0.544160703,0.009586202,1.0
1025,1027,953.5213457,0.01,5.78e-06,1.0
1025,1028,55.0,0.01,5.68e-06,1.0
1026,1009,930.0,0.279087763,0.000213016,1.0
1026,1025,248.175107,0.01,1.49e-05,1.0
1026,1027,0.0,0.01,1.87e-06,1.0
1026,1028,887.0760274,0.01,2.82e-07,1.0
1027,1025,1311.59129,0.01,7.68e-08,0.6373461036032387
